anzahl;vorname;geschlecht;position
5;Elin;w;2
5;Elise;w;2
5;Emma;w;2
5;Adam;m;2
5;Grace;w;2
5;Antonio;m;2
5;Hannah;w;2
5;Arthur;m;2
5;Josephine;w;2
5;Bruno;m;2
5;Liv;w;2
5;Can;m;2
5;Liya;w;2
5;James;m;2
5;Mila;w;2
5;Jan;m;2
5;Paula;w;2
5;Jonas;m;2
5;Rosalie;w;2
5;Jonte;m;2
5;Rose;w;2
5;Konstantin;m;2
5;Ruth;w;2
5;Leonard;m;2
5;Sofia;w;2
5;Levi;m;2
5;Valentina;w;2
5;Levin;m;2
5;Ludwig;m;2
5;Malik;m;2
5;Martin;m;2
5;Matteo;m;2
5;Max;m;2
5;Oliver;m;2
5;Richard;m;2
5;Adrian;m;1
5;Alparslan;m;1
5;Amir;m;1
5;Celia;w;1
5;Bilal;m;1
5;Defne;w;1
5;Deniz;m;1
5;Diana;w;1
5;Emilio;m;1
5;Eliana;w;1
5;Enno;m;1
5;Esther;w;1
5;Ensar;m;1
5;Eva;w;1
5;Ferdinand;m;1
5;Finja;w;1
5;Fiete;m;1
5;Kaia;w;1
5;Florian;m;1
5;Liliana;w;1
5;Ilyas;m;1
5;Lisa;w;1
5;Juri;m;1
5;Liv;w;1
5;Kiyan;m;1
5;Livia;w;1
5;Leano;m;1
5;Miriam;w;1
5;Lennart;m;1
5;Levin;m;1
5;Mahir;m;1
5;Maxim;m;1
5;Mohamed;m;1
5;Mustafa;m;1
5;Nael;m;1
5;Nikola;m;1
5;Oscar;m;1
5;Piet;m;1
5;Rafael;m;1
5;Santiago;m;1
5;Thomas;m;1
5;Tobias;m;1
5;Victor;m;1
4;Charlotte;w;3
4;Georg;m;3
4;Margarete;w;3
4;Alma;w;2
4;Dorothea;w;2
4;Eleonore;w;2
4;Elsa;w;2
4;Eva;w;2
4;Filipa;w;2
4;Frieda;w;2
4;Isabel;w;2
4;Asaf;m;2
4;Lucia;w;2
4;Christoph;m;2
4;Luna;w;2
4;Emilian;m;2
4;Malia;w;2
4;Erik;m;2
4;Mathilde;w;2
4;Frank;m;2
4;Mira;w;2
4;Frederick;m;2
4;Nisa;w;2
4;Henri;m;2
4;Sofie;w;2
4;Henry;m;2
4;Zoé;w;2
4;Idris;m;2
4;Joseph;m;2
4;Kemal;m;2
4;Kilian;m;2
4;Leo;m;2
4;Leon;m;2
4;Leopold;m;2
4;Maxim;m;2
4;Mehmet;m;2
4;Moritz;m;2
4;Nicolas;m;2
4;Philipp;m;2
4;Stefan;m;2
4;Yasin;m;2
4;Adriana;w;1
4;Alessia;w;1
4;Alice;w;1
4;Alisa;w;1
4;Amina;w;1
4;Amy;w;1
4;Annika;w;1
4;Carolina;w;1
4;Dalia;w;1
4;Elena;w;1
4;Elli;w;1
4;Ellie;w;1
4;Greta;w;1
4;Hana;w;1
4;Jasmin;w;1
4;Albert;m;1
4;Kira;w;1
4;Andreas;m;1
4;Laila;w;1
4;Antonius;m;1
4;Liah;w;1
4;Bastian;m;1
4;Lilli;w;1
4;Bela;m;1
4;Malia;w;1
4;Bennet;m;1
4;Malou;w;1
4;Christian;m;1
4;Nala;w;1
4;Damian;m;1
4;Noa;w;1
4;Eli;m;1
4;Philine;w;1
4;Elyas;m;1
4;Philippa;w;1
4;Emilian;m;1
4;Ronja;w;1
4;Fritz;m;1
4;Tuana;w;1
4;Hannes;m;1
4;Valentina;w;1
4;Henrik;m;1
4;Zara;w;1
4;Ivan;m;1
4;Zeynep;w;1
4;Jack;m;1
4;Zoé;w;1
4;Jannes;m;1
4;Janosch;m;1
4;Jonah;m;1
4;Josef;m;1
4;Joseph;m;1
4;Laurenz;m;1
4;Lias;m;1
4;Lio;m;1
4;Malte;m;1
4;Mark;m;1
4;Matheo;m;1
4;Mats;m;1
4;Mikail;m;1
4;Miran;m;1
4;Mohammad;m;1
4;Mohammed;m;1
4;Muhammad;m;1
4;Muhammed;m;1
4;Musa;m;1
4;Nick;m;1
4;Nils;m;1
4;Omar;m;1
4;Philip;m;1
4;Rayan;m;1
4;Robin;m;1
4;Tom;m;1
4;Yahya;m;1
4;Yusuf;m;1
4;Ömer;m;1
3;Marie;w;4
3;Bruno;m;3
3;Josefine;w;3
3;Franz;m;3
3;Katharina;w;3
3;Friedrich;m;3
3;Louise;w;3
3;Jonathan;m;3
3;Maria;w;3
3;Jürgen;m;3
3;Rose;w;3
3;Konstantin;m;3
3;Ada;w;2
3;Alice;w;2
3;Alicia;w;2
3;Amelie;w;2
3;Caroline;w;2
3;Christine;w;2
3;Ela;w;2
3;Florentine;w;2
3;Friederike;w;2
3;Jolie;w;2
3;Karlotta;w;2
3;Klara;w;2
3;Laetitia;w;2
3;Lee;w;2
3;Adrian;m;2
3;Lieselotte;w;2
3;Albert;m;2
3;Lydia;w;2
3;Alfred;m;2
3;Maja;w;2
3;Amon;m;2
3;Malina;w;2
3;Andreas;m;2
3;Malou;w;2
3;Andrés;m;2
3;Margarete;w;2
3;Avi;m;2
3;Mary;w;2
3;Balthasar;m;2
3;Milou;w;2
3;Ben;m;2
3;Olivia;w;2
3;Bennet;m;2
3;Thea;w;2
3;Bernhard;m;2
3;Wilma;w;2
3;Carlos;m;2
3;Yael;w;2
3;Christopher;m;2
3;Zofia;w;2
3;Constantin;m;2
3;Daniel;m;2
3;Efe;m;2
3;Elia;m;2
3;Eliah;m;2
3;Emilio;m;2
3;Erich;m;2
3;Erwin;m;2
3;Fiete;m;2
3;Franz;m;2
3;Frederik;m;2
3;Fritz;m;2
3;Hans;m;2
3;Heinrich;m;2
3;Ilyas;m;2
3;Joshua;m;2
3;Julius;m;2
3;Kaan;m;2
3;Kadir;m;2
3;Klaus;m;2
3;Leander;m;2
3;Lian;m;2
3;Lucas;m;2
3;Magnus;m;2
3;Miguel;m;2
3;Nikolaus;m;2
3;Noah;m;2
3;Nuri;m;2
3;Ole;m;2
3;Philip;m;2
3;Rafael;m;2
3;Rainer;m;2
3;Raphael;m;2
3;Reinhard;m;2
3;Rudi;m;2
3;Saint;m;2
3;Wolfgang;m;2
3;Alicia;w;1
3;Amilia;w;1
3;Anastasia;w;1
3;Annabelle;w;1
3;Ariana;w;1
3;Arya;w;1
3;Asel;w;1
3;Azra;w;1
3;Cosima;w;1
3;Dea;w;1
3;Edda;w;1
3;Elea;w;1
3;Eleanor;w;1
3;Elise;w;1
3;Eliz;w;1
3;Elizabeth;w;1
3;Emilie;w;1
3;Evin;w;1
3;Fiona;w;1
3;Fritzi;w;1
3;Hailey;w;1
3;Helene;w;1
3;Henriette;w;1
3;Ilayda;w;1
3;Ivy;w;1
3;Lamis;w;1
3;Layla;w;1
3;Leah;w;1
3;Leona;w;1
3;Abdurrahman;m;1
3;Lilith;w;1
3;Adem;m;1
3;Linda;w;1
3;Ahmad;m;1
3;Lola;w;1
3;Ahmed;m;1
3;Lotte;w;1
3;Alex;m;1
3;Lou;w;1
3;Aras;m;1
3;Magdalena;w;1
3;Arvid;m;1
3;Malika;w;1
3;Atlas;m;1
3;Mariam;w;1
3;Charlie;m;1
3;Melek;w;1
3;Cosmo;m;1
3;Melina;w;1
3;Danilo;m;1
3;Milana;w;1
3;Diego;m;1
3;Milena;w;1
3;Edis;m;1
3;Mona;w;1
3;Emile;m;1
3;Nea;w;1
3;Emin;m;1
3;Nicole;w;1
3;Eric;m;1
3;Nika;w;1
3;Fabio;m;1
3;Nike;w;1
3;Francis;m;1
3;Noelia;w;1
3;Franz;m;1
3;Rima;w;1
3;Fridolin;m;1
3;Samira;w;1
3;Güney;m;1
3;Yuna;w;1
3;Ian;m;1
3;Zehra;w;1
3;Ilija;m;1
3;Janis;m;1
3;Joel;m;1
3;Johannes;m;1
3;Karim;m;1
3;Keno;m;1
3;Kerem;m;1
3;Konrad;m;1
3;Lennard;m;1
3;Leonidas;m;1
3;Lewin;m;1
3;Lion;m;1
3;Lucas;m;1
3;Ludwig;m;1
3;Manuel;m;1
3;Marc;m;1
3;Michael;m;1
3;Musab;m;1
3;Mylo;m;1
3;Nathan;m;1
3;Nikita;m;1
3;Niko;m;1
3;Noan;m;1
3;Ole;m;1
3;Otto;m;1
3;Pablo;m;1
3;Phil;m;1
3;Phileas;m;1
3;Rami;m;1
3;Rüzgar;m;1
3;Samir;m;1
3;Taavi;m;1
3;Taha;m;1
3;Thilo;m;1
3;Timur;m;1
3;Tony;m;1
3;Wim;m;1
3;Yiğit;m;1
3;Younis;m;1
3;Youssef;m;1
2;Amalia;w;3
2;An;m;3
2;Anna;w;3
2;Andreas;m;3
2;Beate;w;3
2;Anton;m;3
2;Emilia;w;3
2;Balthasar;m;3
2;Helene;w;3
2;Benjamin;m;3
2;Ingrid;w;3
2;Daniel;m;3
2;Johanna;w;3
2;David;m;3
2;Luisa;w;3
2;Emil;m;3
2;Luise;w;3
2;Felix;m;3
2;Margarethe;w;3
2;Ferdinand;m;3
2;Nina;w;3
2;Fritz;m;3
2;Rebecca;w;3
2;Henning;m;3
2;Sofie;w;3
2;Johann;m;3
2;Therese;w;3
2;Karl;m;3
2;Victoria;w;3
2;Louis;m;3
2;Wiebke;w;3
2;Manfred;m;3
2;Otto;m;3
2;Ruben;m;3
2;Valentin;m;3
2;Vincent;m;3
2;William;m;3
2;Alessandra;w;2
2;Aleyna;w;2
2;Aliyah;w;2
2;Amelia;w;2
2;Annabelle;w;2
2;Anne;w;2
2;Annik;w;2
2;Anouk;w;2
2;Antje;w;2
2;Antonietta;w;2
2;Bente;w;2
2;Chloé;w;2
2;Cristina;w;2
2;Devi;w;2
2;Dominique;w;2
2;Dua;w;2
2;Elaine;w;2
2;Elena;w;2
2;Elenor;w;2
2;Elina;w;2
2;Emmy;w;2
2;Erika;w;2
2;Esperanza;w;2
2;Esther;w;2
2;Evelyn;w;2
2;Feline;w;2
2;Filippa;w;2
2;Fiona;w;2
2;Florentina;w;2
2;Frida;w;2
2;Gabriele;w;2
2;Gabrielle;w;2
2;Greta;w;2
2;Hanna;w;2
2;Helen;w;2
2;Hermine;w;2
2;Hira;w;2
2;Aaron;m;2
2;Hope;w;2
2;Aldin;m;2
2;Irena;w;2
2;Alfons;m;2
2;Irma;w;2
2;Alva;m;2
2;Ivy;w;2
2;Amadeus;m;2
2;Jana;w;2
2;Amos;m;2
2;Jasmin;w;2
2;Anh;m;2
2;Josefin;w;2
2;Antonovic;m;2
2;Josephin;w;2
2;Arian;m;2
2;Lara;w;2
2;Arnold;m;2
2;Lavin;w;2
2;Aslan;m;2
2;Leni;w;2
2;August;m;2
2;Leonore;w;2
2;Aviel;m;2
2;Leora;w;2
2;Ayaz;m;2
2;Leticia;w;2
2;Barnabas;m;2
2;Leyla;w;2
2;Benedikt;m;2
2;Lilly;w;2
2;Bernard;m;2
2;Linda;w;2
2;Bernd;m;2
2;Liyah;w;2
2;Bilal;m;2
2;Lore;w;2
2;Caspar;m;2
2;Lotta;w;2
2;Christian;m;2
2;Lotte;w;2
2;Darian;m;2
2;Luca;w;2
2;Deniz;m;2
2;Luzia;w;2
2;Dennis;m;2
2;Madita;w;2
2;Dieter;m;2
2;Mai;w;2
2;Edgar;m;2
2;Mali;w;2
2;Eliano;m;2
2;Malin;w;2
2;Emanuel;m;2
2;Margarita;w;2
2;Emin;m;2
2;Margot;w;2
2;Emmanuel;m;2
2;Marina;w;2
2;Erdem;m;2
2;Maya;w;2
2;Eric;m;2
2;Melissa;w;2
2;Erkan;m;2
2;Mia;w;2
2;Ernst;m;2
2;Mina;w;2
2;Eymen;m;2
2;Minou;w;2
2;Fabian;m;2
2;Miriam;w;2
2;Florian;m;2
2;Naz;w;2
2;Fridolin;m;2
2;Nora;w;2
2;Gustav;m;2
2;Nur;w;2
2;Hamza;m;2
2;Nuria;w;2
2;Hannes;m;2
2;Ottilie;w;2
2;Hasan;m;2
2;Petra;w;2
2;Helmut;m;2
2;Philine;w;2
2;Hermann;m;2
2;Philippa;w;2
2;Hoang;m;2
2;Philomena;w;2
2;Holger;m;2
2;Quynh;w;2
2;Hugo;m;2
2;Reddy;w;2
2;Jamal;m;2
2;Rosemarie;w;2
2;Janosch;m;2
2;Ruby;w;2
2;Jasper;m;2
2;Selin;w;2
2;Joachim;m;2
2;Sol;w;2
2;Jona;m;2
2;Su;w;2
2;Jonah;m;2
2;Sue;w;2
2;Joris;m;2
2;Susann;w;2
2;Julian;m;2
2;Sylvia;w;2
2;Karim;m;2
2;Talia;w;2
2;Kian;m;2
2;Toni;w;2
2;Kuno;m;2
2;Ursula;w;2
2;Lasse;m;2
2;Vaiana;w;2
2;Leonardo;m;2
2;Yuna;w;2
2;Levent;m;2
2;Zeynep;w;2
2;Liam;m;2
2;Zoe;w;2
2;Lio;m;2
2;Lothar;m;2
2;Lovis;m;2
2;Malte;m;2
2;Manolo;m;2
2;Maria;m;2
2;Marian;m;2
2;Marie;m;2
2;Markus;m;2
2;Matti;m;2
2;Maurice;m;2
2;Milan;m;2
2;Milas;m;2
2;Milo;m;2
2;Minh;m;2
2;Nathan;m;2
2;Nicholas;m;2
2;Niklas;m;2
2;Nikolas;m;2
2;Noël;m;2
2;Omar;m;2
2;Pepe;m;2
2;Phil;m;2
2;Phileas;m;2
2;Reddy;m;2
2;Roman;m;2
2;Rudolf;m;2
2;Salih;m;2
2;Santiago;m;2
2;Selim;m;2
2;Taha;m;2
2;Till;m;2
2;Uwe;m;2
2;Valentino;m;2
2;Valerian;m;2
2;Van;m;2
2;Walter;m;2
2;Willi;m;2
2;William;m;2
2;Yan;m;2
2;Yiğit;m;2
2;Yusuf;m;2
2;Zayn;m;2
2;Adelina;w;1
2;Alara;w;1
2;Alya;w;1
2;Alyssa;w;1
2;Amaia;w;1
2;Amal;w;1
2;Amani;w;1
2;Ana;w;1
2;Angelina;w;1
2;Annabell;w;1
2;Anni;w;1
2;Aria;w;1
2;Asya;w;1
2;Aurora;w;1
2;Ayla;w;1
2;Bella;w;1
2;Camilla;w;1
2;Cara;w;1
2;Carmen;w;1
2;Charlie;w;1
2;Chiara;w;1
2;Clea;w;1
2;Dariya;w;1
2;Dilara;w;1
2;Diya;w;1
2;Dua;w;1
2;Dunya;w;1
2;Eleonore;w;1
2;Elinor;w;1
2;Elissa;w;1
2;Ellinor;w;1
2;Elsa;w;1
2;Enie;w;1
2;Enissa;w;1
2;Esmée;w;1
2;Fatima;w;1
2;Felicia;w;1
2;Freya;w;1
2;Giulia;w;1
2;Golda;w;1
2;Aleksa;m;1
2;Hafsa;w;1
2;Alwin;m;1
2;Haley;w;1
2;Amon;m;1
2;Halima;w;1
2;Anel;m;1
2;Hayat;w;1
2;Armin;m;1
2;Hedi;w;1
2;Arne;m;1
2;Helen;w;1
2;Artur;m;1
2;Hermine;w;1
2;Asaf;m;1
2;Ikra;w;1
2;Azad;m;1
2;İnci;w;1
2;Batuhan;m;1
2;Io;w;1
2;Benedict;m;1
2;Isabel;w;1
2;Borys;m;1
2;Iva;w;1
2;Casper;m;1
2;Izabela;w;1
2;Charalampos;m;1
2;Jamila;w;1
2;Colin;m;1
2;Jana;w;1
2;Constantin;m;1
2;Jannah;w;1
2;Cyril;m;1
2;Jasmina;w;1
2;Danell;m;1
2;Jeanne;w;1
2;Dani;m;1
2;Joana;w;1
2;Darian;m;1
2;Joséphine;w;1
2;Dominik;m;1
2;Judy;w;1
2;Dylan;m;1
2;Julie;w;1
2;Eduard;m;1
2;Juno;w;1
2;Ege;m;1
2;Karlotta;w;1
2;Elia;m;1
2;Karoline;w;1
2;Elijah;m;1
2;Katarina;w;1
2;Elliot;m;1
2;Kate;w;1
2;Elyesa;m;1
2;Kayla;w;1
2;Emanuel;m;1
2;Larin;w;1
2;Emmett;m;1
2;Leia;w;1
2;Enes;m;1
2;Lene;w;1
2;Erdem;m;1
2;Levke;w;1
2;Eren;m;1
2;Leya;w;1
2;Florentin;m;1
2;Liara;w;1
2;Frederick;m;1
2;Lidia;w;1
2;Frieder;m;1
2;Liesbeth;w;1
2;Georg;m;1
2;Lili;w;1
2;Hassan;m;1
2;Linn;w;1
2;Hüseyin;m;1
2;Liyah;w;1
2;Ilai;m;1
2;Lovis;w;1
2;Ilja;m;1
2;Luciana;w;1
2;İlyas;m;1
2;Luzie;w;1
2;Isaac;m;1
2;Madalena;w;1
2;Ismail;m;1
2;Madita;w;1
2;Jacob;m;1
2;Malea;w;1
2;Jakub;m;1
2;Maliya;w;1
2;James;m;1
2;Mari;w;1
2;Jamil;m;1
2;Marisa;w;1
2;Jari;m;1
2;Marisol;w;1
2;Jaro;m;1
2;Maryam;w;1
2;Johan;m;1
2;Mascha;w;1
2;John;m;1
2;Mavi;w;1
2;Jonne;m;1
2;Maxie;w;1
2;Junus;m;1
2;Mayla;w;1
2;Kaan;m;1
2;Medine;w;1
2;Karam;m;1
2;Melin;w;1
2;Kıvanç;m;1
2;Melinda;w;1
2;Kjell;m;1
2;Meryem;w;1
2;Krish;m;1
2;Narin;w;1
2;Kuzey;m;1
2;Naya;w;1
2;Lars;m;1
2;Nelia;w;1
2;Leander;m;1
2;Nelly;w;1
2;Leif;m;1
2;Nila;w;1
2;Lev;m;1
2;Nina;w;1
2;Lino;m;1
2;Nisanur;w;1
2;Liyan;m;1
2;Noemi;w;1
2;Loukas;m;1
2;Nola;w;1
2;Lucio;m;1
2;Noomi;w;1
2;Luke;m;1
2;Norah;w;1
2;Mads;m;1
2;Noëmi;w;1
2;Mahdi;m;1
2;Nuria;w;1
2;Marian;m;1
2;Ophelia;w;1
2;Marius;m;1
2;Pia;w;1
2;Marlo;m;1
2;Pina;w;1
2;Matti;m;1
2;Polina;w;1
2;Milas;m;1
2;Raya;w;1
2;Mirac;m;1
2;Riona;w;1
2;Miraç;m;1
2;Ruth;w;1
2;Miron;m;1
2;Safiya;w;1
2;Neo;m;1
2;Sally;w;1
2;Nikolas;m;1
2;Sanna;w;1
2;Nilo;m;1
2;Selin;w;1
2;Nima;m;1
2;Selina;w;1
2;Otis;m;1
2;Selma;w;1
2;Pars;m;1
2;Sena;w;1
2;Pepe;m;1
2;Sidra;w;1
2;Robert;m;1
2;Sina;w;1
2;Roman;m;1
2;Skadi;w;1
2;Rune;m;1
2;Smilla;w;1
2;Silas;m;1
2;Susanna;w;1
2;Stefan;m;1
2;Svea;w;1
2;Sultan;m;1
2;Talya;w;1
2;Tamim;m;1
2;Tiana;w;1
2;Tamino;m;1
2;Tiffany;w;1
2;Tamo;m;1
2;Toni;w;1
2;Tiago;m;1
2;Una;w;1
2;Till;m;1
2;Vivien;w;1
2;Vasco;m;1
2;Wanda;w;1
2;William;m;1
2;Wilma;w;1
2;Yannik;m;1
2;Yael;w;1
2;Yasin;m;1
2;Yva;w;1
2;Yona;m;1
2;Zahra;w;1
2;Zeinab;w;1
2;Zeyneb;w;1
2;Zoey;w;1
2;Zoë;w;1
1;Abraham;m;6
1;Maria;w;6
1;Friedrich;m;5
1;Alamea;w;5
1;Wilhelm;m;5
1;Alice;w;5
1;Hajat;w;5
1;Aksel;m;4
1;Andreas;m;4
1;Alenia;w;4
1;Carl;m;4
1;Andrea;w;4
1;Ferdinand;m;4
1;Antonia;w;4
1;Friedemann;m;4
1;Camille;w;4
1;Friedensreich;m;4
1;Caroline;w;4
1;Friedrich;m;4
1;Charlotte;w;4
1;Gieselher;m;4
1;Chiara;w;4
1;Gottfried;m;4
1;Edith;w;4
1;Heinrich;m;4
1;Elisabeth;w;4
1;Huy;m;4
1;Helma;w;4
1;Ingo;m;4
1;Hildegard;w;4
1;Karl-Heinz;m;4
1;Ingrid;w;4
1;Kuno;m;4
1;Johanna;w;4
1;Leopold;m;4
1;Marguerite;w;4
1;Manfred;m;4
1;Maria;w;4
1;Michael;m;4
1;Müslümat;w;4
1;Peter;m;4
1;Salome;w;4
1;Tho;m;4
1;Susanne;w;4
1;Volker;m;4
1;Teal;w;4
1;Abigail;w;3
1;Adriana;w;3
1;Aiko;w;3
1;Alexandra;w;3
1;Alexandrovna;w;3
1;Ama;w;3
1;Aaron;m;3
1;Amiśa;w;3
1;Abraheem;m;3
1;Amoore;w;3
1;Adama;m;3
1;Andrea;w;3
1;Adrian;m;3
1;Anica;w;3
1;Akwasi;m;3
1;Anne-Pauline;w;3
1;Alexson;m;3
1;Anneliese;w;3
1;Alfred;m;3
1;Annemarie;w;3
1;Ali;m;3
1;Anni;w;3
1;Alistair;m;3
1;Annica;w;3
1;Almahdi;m;3
1;Aurora;w;3
1;Almenning;m;3
1;Betty;w;3
1;Amel;m;3
1;Birgit;w;3
1;Anand;m;3
1;Bo;w;3
1;Anhelo;m;3
1;Cameran;w;3
1;Anselm;m;3
1;Carina;w;3
1;Antonio;m;3
1;Carlotta;w;3
1;Apollo;m;3
1;Caroline;w;3
1;Ares;m;3
1;Cataleya;w;3
1;Arthur;m;3
1;Cela;w;3
1;Artur;m;3
1;Christina;w;3
1;Asgar;m;3
1;Chuanchom;w;3
1;Asmund;m;3
1;Clarissa;w;3
1;August;m;3
1;Claudia;w;3
1;Augustin;m;3
1;Dalia;w;3
1;Avi;m;3
1;Danijela;w;3
1;Benedikt;m;3
1;Dokht;w;3
1;Bennett;m;3
1;Dora;w;3
1;Berl;m;3
1;Duong;w;3
1;Bjarki;m;3
1;Eleanor;w;3
1;Bonzo;m;3
1;Eleonore;w;3
1;Bosse;m;3
1;Elsbeth;w;3
1;Brûsk;m;3
1;Elva;w;3
1;Cairo;m;3
1;Elvira;w;3
1;Camille;m;3
1;Emel;w;3
