anzahl;vorname;geschlecht;position
6;Muhammed;m;1
6;Nathan;m;1
6;Ole;m;1
6;Philipp;m;1
6;Toni;m;1
5;Michael;m;3
5;Amelie;w;2
5;Josefine;w;2
5;Lea;w;2
5;Liya;w;2
5;Lucia;w;2
5;Efe;m;2
5;Mia;w;2
5;Emir;m;2
5;Paula;w;2
5;Frank;m;2
5;Viktoria;w;2
5;Gabriel;m;2
5;Zeynep;w;2
5;Johannes;m;2
5;Joshua;m;2
5;Julius;m;2
5;Matteo;m;2
5;Noah;m;2
5;Ole;m;2
5;Theodor;m;2
5;Alissa;w;1
5;Aurora;w;1
5;Ayla;w;1
5;Edda;w;1
5;Flora;w;1
5;Greta;w;1
5;Jana;w;1
5;Jasmin;w;1
5;Leah;w;1
5;Lene;w;1
5;Lilli;w;1
5;Livia;w;1
5;Lola;w;1
5;August;m;1
5;Lotta;w;1
5;Benno;m;1
5;Lou;w;1
5;Charlie;m;1
5;Mariam;w;1
5;Elyas;m;1
5;Marla;w;1
5;Ferdinand;m;1
5;Marlene;w;1
5;Frederik;m;1
5;Medina;w;1
5;Hannes;m;1
5;Miray;w;1
5;Hussein;m;1
5;Mona;w;1
5;Idris;m;1
5;Noa;w;1
5;Issa;m;1
5;Pina;w;1
5;Johan;m;1
5;Rebecca;w;1
5;Juri;m;1
5;Rita;w;1
5;Kaan;m;1
5;Sarah;w;1
5;Karim;m;1
5;Tasnim;w;1
5;Kasimir;m;1
5;Tilda;w;1
5;Lasse;m;1
5;Victoria;w;1
5;Lian;m;1
5;Viktoria;w;1
5;Malte;m;1
5;Yuna;w;1
5;Matheo;m;1
5;Mattia;m;1
5;Mikail;m;1
5;Nael;m;1
5;Noel;m;1
5;Otto;m;1
5;Taha;m;1
5;Yasin;m;1
5;Yunus;m;1
4;Elisabeth;w;3
4;Alexandra;w;2
4;Alma;w;2
4;Amalia;w;2
4;Andrea;w;2
4;Anne;w;2
4;Dorothea;w;2
4;Elizabeth;w;2
4;Antonio;m;2
4;Ellen;w;2
4;Artur;m;2
4;Emilie;w;2
4;August;m;2
4;Felicia;w;2
4;Bo;m;2
4;Friederike;w;2
4;Fabian;m;2
4;Hanna;w;2
4;Finn;m;2
4;Josephine;w;2
4;Florian;m;2
4;Lara;w;2
4;Frederik;m;2
4;Liv;w;2
4;Georg;m;2
4;Magdalena;w;2
4;Gustav;m;2
4;Martha;w;2
4;Henri;m;2
4;Mina;w;2
4;Ilay;m;2
4;Rosalie;w;2
4;Jasper;m;2
4;Sofie;w;2
4;Joel;m;2
4;Kurt;m;2
4;Leander;m;2
4;Leopold;m;2
4;Malik;m;2
4;Manuel;m;2
4;Matheo;m;2
4;Nicolas;m;2
4;Otto;m;2
4;Patrick;m;2
4;Piet;m;2
4;Rafael;m;2
4;Samuel;m;2
4;Thomas;m;2
4;Uwe;m;2
4;Wilhelm;m;2
4;Alice;w;1
4;Alicia;w;1
4;Annika;w;1
4;Cataleya;w;1
4;Diana;w;1
4;Eleonora;w;1
4;Elin;w;1
4;Elise;w;1
4;Elsa;w;1
4;Ahmad;m;1
4;Fatima;w;1
4;Alfred;m;1
4;Helene;w;1
4;Antonio;m;1
4;Iris;w;1
4;Arian;m;1
4;Karla;w;1
4;Aron;m;1
4;Layan;w;1
4;Benedikt;m;1
4;Layla;w;1
4;Dominik;m;1
4;Lily;w;1
4;Edgar;m;1
4;Liv;w;1
4;Emir;m;1
4;Louisa;w;1
4;Eric;m;1
4;Lucia;w;1
4;Ertuğrul;m;1
4;Lucy;w;1
4;Jacob;m;1
4;Lydia;w;1
4;Jaro;m;1
4;Magdalena;w;1
4;Jaron;m;1
4;Malak;w;1
4;Jascha;m;1
4;Melina;w;1
4;Jasper;m;1
4;Minna;w;1
4;Joseph;m;1
4;Raya;w;1
4;Kamil;m;1
4;Romy;w;1
4;Keno;m;1
4;Selin;w;1
4;Kerem;m;1
4;Tala;w;1
4;Lias;m;1
4;Teresa;w;1
4;Ludwig;m;1
4;Toni;w;1
4;Marco;m;1
4;Valeria;w;1
4;Marko;m;1
4;Yael;w;1
4;Martin;m;1
4;Yasmin;w;1
4;Merlin;m;1
4;Zoey;w;1
4;Miran;m;1
4;Muhammad;m;1
4;Musa;m;1
4;Mustafa;m;1
4;Nicolas;m;1
4;Nikolas;m;1
4;Nuri;m;1
4;Robin;m;1
4;Till;m;1
4;Timur;m;1
4;Umut;m;1
4;Yiğit;m;1
4;Zeyd;m;1
3;Alexander;m;3
3;Christian;m;3
3;Mathilda;w;3
3;Henry;m;3
3;Josef;m;3
3;Peter;m;3
3;Alina;w;2
3;Amelia;w;2
3;Amira;w;2
3;Amélie;w;2
3;Ava;w;2
3;Bianca;w;2
3;Cecilia;w;2
3;Defne;w;2
3;Elena;w;2
3;Elisa;w;2
3;Elli;w;2
3;Fatima;w;2
3;Flora;w;2
3;Florentine;w;2
3;Gül;w;2
3;Hafsa;w;2
3;Adrian;m;2
3;Isabel;w;2
3;Albert;m;2
3;Isabella;w;2
3;Alexis;m;2
3;Ivy;w;2
3;Aras;m;2
3;Jasmin;w;2
3;Azad;m;2
3;Julie;w;2
3;Bernhard;m;2
3;Juna;w;2
3;Bruno;m;2
3;Karlotta;w;2
3;Carl;m;2
3;Leonore;w;2
3;Carlo;m;2
3;Leyla;w;2
3;Elio;m;2
3;Lotte;w;2
3;Emilio;m;2
3;Luciana;w;2
3;Erik;m;2
3;Madita;w;2
3;Ferdinand;m;2
3;Margarethe;w;2
3;Fiete;m;2
3;Mariana;w;2
3;Frederick;m;2
3;Marlene;w;2
3;Fridolin;m;2
3;Mathilde;w;2
3;Fritz;m;2
3;Matilda;w;2
3;Hamza;m;2
3;Mila;w;2
3;Hannes;m;2
3;Milena;w;2
3;Hendrik;m;2
3;My;w;2
3;Herbert;m;2
3;Nora;w;2
3;Jan;m;2
3;Philine;w;2
3;John;m;2
3;Salome;w;2
3;Jona;m;2
3;Stella;w;2
3;Jonah;m;2
3;Tara;w;2
3;Josef;m;2
3;Valentina;w;2
3;Jürgen;m;2
3;Wilhelmine;w;2
3;Kaleo;m;2
3;Zahra;w;2
3;Kemal;m;2
3;Zofia;w;2
3;Kilian;m;2
3;Leon;m;2
3;Lian;m;2
3;Lio;m;2
3;Lucas;m;2
3;Lukas;m;2
3;Mahir;m;2
3;Marco;m;2
3;Marian;m;2
3;Milan;m;2
3;Miran;m;2
3;Niklas;m;2
3;Noel;m;2
3;Samet;m;2
3;Sebastian;m;2
3;Theo;m;2
3;Tristan;m;2
3;Willi;m;2
3;Wolf;m;2
3;Yahya;m;2
3;Yusuf;m;2
3;Zeyd;m;2
3;Alessia;w;1
3;Aliya;w;1
3;Aliyah;w;1
3;Amélie;w;1
3;Anastasia;w;1
3;Anastasija;w;1
3;Anouk;w;1
3;Ariana;w;1
3;Astrid;w;1
3;Azra;w;1
3;Cecilia;w;1
3;Celina;w;1
3;Dalia;w;1
3;Abdullah;m;1
3;Defne;w;1
3;Ahmed;m;1
3;Eda;w;1
3;Alex;m;1
3;Esila;w;1
3;Amin;m;1
3;Eslem;w;1
3;Armin;m;1
3;Felina;w;1
3;Aurelio;m;1
3;Gloria;w;1
3;Bennet;m;1
3;Hedi;w;1
3;Camilo;m;1
3;Helin;w;1
3;Carlo;m;1
3;Hilde;w;1
3;Christian;m;1
3;Ivy;w;1
3;Constantin;m;1
3;Jannah;w;1
3;Dian;m;1
3;Josefine;w;1
3;Dion;m;1
3;Juno;w;1
3;Edis;m;1
3;Katja;w;1
3;Elio;m;1
3;Kaya;w;1
3;Emanuel;m;1
3;Lana;w;1
3;Emin;m;1
3;Layal;w;1
3;Emre;m;1
3;Liah;w;1
3;Enes;m;1
3;Lieselotte;w;1
3;Ennio;m;1
3;Linda;w;1
3;Ensar;m;1
3;Linn;w;1
3;Erdem;m;1
3;Liyah;w;1
3;Filip;m;1
3;Léa;w;1
3;Francesco;m;1
3;Malina;w;1
3;Frederick;m;1
3;Malou;w;1
3;Fynn;m;1
3;Melek;w;1
3;Georg;m;1
3;Meyra;w;1
3;Gustav;m;1
3;Minel;w;1
3;Ilay;m;1
3;Minou;w;1
3;Ilias;m;1
3;Nadia;w;1
3;Jannes;m;1
3;Naomi;w;1
3;Jibril;m;1
3;Nayla;w;1
3;Johannes;m;1
3;Nefeli;w;1
3;Junis;m;1
3;Nia;w;1
3;Kai;m;1
3;Nila;w;1
3;Khaled;m;1
3;Noemi;w;1
3;Kolja;m;1
3;Nour;w;1
3;Koray;m;1
3;Ophelia;w;1
3;Lean;m;1
3;Pola;w;1
3;Lennart;m;1
3;Rose;w;1
3;Lionel;m;1
3;Saliha;w;1
3;Lou;m;1
3;Sena;w;1
3;Mael;m;1
3;Svea;w;1
3;Mailo;m;1
3;Thalia;w;1
3;Malek;m;1
3;Theresa;w;1
3;Marlo;m;1
3;Valentina;w;1
3;Marlon;m;1
3;Valerie;w;1
3;Marten;m;1
3;Wilma;w;1
3;Mikael;m;1
3;Zahraa;w;1
3;Mirac;m;1
3;Zara;w;1
3;Miraç;m;1
3;Zehra;w;1
3;Mirza;m;1
3;Zerya;w;1
3;Nico;m;1
3;Zeyneb;w;1
3;Nikan;m;1
3;Zoé;w;1
3;Nikita;m;1
3;Zoë;w;1
3;Niklas;m;1
3;Zümra;w;1
3;Nikolai;m;1
3;Oliver;m;1
3;Peter;m;1
3;Rafael;m;1
3;Richard;m;1
3;Ryan;m;1
3;Samson;m;1
3;Sebastian;m;1
3;Teo;m;1
3;Teoman;m;1
3;Tiam;m;1
3;Timo;m;1
3;Tobias;m;1
3;Willi;m;1
3;Wim;m;1
3;Yazan;m;1
3;Younes;m;1
3;Yousef;m;1
2;Anh;w;3
2;Anna;w;3
2;Josephine;w;3
2;Andreas;m;3
2;Lucia;w;3
2;Anh;m;3
2;Luise;w;3
2;Axel;m;3
2;Marie;w;3
2;Balthasar;m;3
2;Martha;w;3
2;Emanuel;m;3
2;Monika;w;3
2;Friedrich;m;3
2;Sophie;w;3
2;Heinrich;m;3
2;Zoe;w;3
2;Johan;m;3
2;Klaus;m;3
2;Kurt;m;3
2;Lou;m;3
2;Luis;m;3
2;Manfred;m;3
2;Martin;m;3
2;Max;m;3
2;Robert;m;3
2;Sebastian;m;3
2;Valentin;m;3
2;Walter;m;3
2;Wolfgang;m;3
2;;w;2
2;Aaliyah;w;2
2;Ada;w;2
2;Adele;w;2
2;Alana;w;2
2;Alessia;w;2
2;Aleyna;w;2
2;Alva;w;2
2;Amalie;w;2
2;Amar;w;2
2;Amaya;w;2
2;Anita;w;2
2;Ann;w;2
2;Annemarie;w;2
2;Annette;w;2
2;Annikki;w;2
2;Astrid;w;2
2;Aurelia;w;2
2;Barbara;w;2
2;Cataleya;w;2
2;Christiane;w;2
2;Christina;w;2
2;;m;2
2;Christine;w;2
2;Abdullah;m;2
2;Conny;w;2
2;Aleksander;m;2
2;Edith;w;2
2;Alfred;m;2
2;Elea;w;2
2;Angel;m;2
2;Eleni;w;2
2;Arvid;m;2
2;Elfriede;w;2
2;Ata;m;2
2;Elif;w;2
2;Ayan;m;2
2;Elin;w;2
2;Ayaz;m;2
2;Elke;w;2
2;Batuhan;m;2
2;Ella;w;2
2;Benedikt;m;2
2;Ellie;w;2
2;Bernd;m;2
2;Elsa;w;2
2;Bilal;m;2
2;Esther;w;2
2;Björn;m;2
2;Eveline;w;2
2;Bodo;m;2
2;Evelyn;w;2
2;Christopher;m;2
2;Felicitas;w;2
2;Cornelius;m;2
2;Felina;w;2
2;Damian;m;2
2;Frieda;w;2
2;Davin;m;2
2;Fritzi;w;2
2;Davis;m;2
2;Gabriela;w;2
2;Derin;m;2
2;Gabriele;w;2
2;Dirk;m;2
2;Gerda;w;2
2;Dylan;m;2
2;Greta;w;2
2;Edgar;m;2
2;Hanne;w;2
2;Edward;m;2
2;Helen;w;2
2;Emin;m;2
2;Helga;w;2
2;Enes;m;2
2;Hüma;w;2
2;Eren;m;2
2;Ilse;w;2
2;Erich;m;2
2;Inaaya;w;2
2;Ernst;m;2
2;Ingrid;w;2
2;Erol;m;2
2;Ioana;w;2
2;Eugen;m;2
2;Irene;w;2
2;Florentin;m;2
2;Irma;w;2
2;Floris;m;2
2;Isabelle;w;2
2;Francis;m;2
2;Jane;w;2
2;Franz;m;2
2;Jeanne;w;2
2;Fynn;m;2
2;Josefa;w;2
2;Günter;m;2
2;Judith;w;2
2;Hans-Joachim;m;2
2;Julia;w;2
2;Heinrich;m;2
2;Kalea;w;2
2;Heinz;m;2
2;Karina;w;2
2;Henrik;m;2
2;Käthe;w;2
2;Hugo;m;2
2;Leonie;w;2
2;Hüseyin;m;2
2;Lia;w;2
2;Ilyas;m;2
2;Lilian;w;2
2;Immanuel;m;2
2;Lilli;w;2
2;Isaiah;m;2
2;Lilly;w;2
2;Issa;m;2
2;Linda;w;2
2;James;m;2
2;Linh;w;2
2;Jannis;m;2
2;Linn;w;2
2;Janosch;m;2
2;Lisanne;w;2
2;José;m;2
2;Lola;w;2
2;Junis;m;2
2;Louane;w;2
2;Juri;m;2
2;Luana;w;2
2;Justus;m;2
2;Mae;w;2
2;Kaan;m;2
2;Magdalene;w;2
2;Kamil;m;2
2;Malika;w;2
2;Karim;m;2
2;Malina;w;2
2;Kasimir;m;2
2;Manuela;w;2
2;Kerim;m;2
2;Mara;w;2
2;Kian;m;2
2;Margarete;w;2
2;Klaus;m;2
2;Marianna;w;2
2;Kwame;m;2
2;Martina;w;2
2;Lasse;m;2
2;Maya;w;2
2;Latif;m;2
2;Meliha;w;2
2;Leonardo;m;2
2;Melissa;w;2
2;Levin;m;2
2;Meryem;w;2
2;Lovis;m;2
2;Michaela;w;2
2;Lucian;m;2
2;Michelle;w;2
2;Lucien;m;2
2;Milou;w;2
2;Luka;m;2
2;Minel;w;2
2;Marc;m;2
2;Mira;w;2
2;Marcel;m;2
2;Miriam;w;2
2;Marek;m;2
2;Noemi;w;2
2;Maria;m;2
2;Nour;w;2
2;Marius;m;2
2;Paulina;w;2
2;Markus;m;2
2;Rose;w;2
2;Mattheo;m;2
2;Rüya;w;2
2;Matthias;m;2
2;Sarah;w;2
2;Matti;m;2
2;Susanne;w;2
2;Mattis;m;2
2;Toni;w;2
2;Max;m;2
2;Ulla;w;2
2;Maxim;m;2
2;Ulrike;w;2
2;Maël;m;2
2;Valerie;w;2
2;Mehmet;m;2
2;Weronika;w;2
2;Mert;m;2
2;Yumi;w;2
2;Michel;m;2
2;Zehra;w;2
2;Milano;m;2
2;Zora;w;2
2;Mohammed;m;2
2;Zoé;w;2
2;Muhammed;m;2
2;Musa;m;2
2;Nana;m;2
2;Nathaniel;m;2
2;Neo;m;2
2;Nils;m;2
2;Nuh;m;2
2;Nur;m;2
2;Nuri;m;2
2;Oliver;m;2
2;Osman;m;2
2;Ove;m;2
2;Pepe;m;2
2;Ralf;m;2
2;Rayan;m;2
2;Robin;m;2
2;Selim;m;2
2;Singh;m;2
2;Tahir;m;2
2;Tian;m;2
2;Tim;m;2
2;Valentino;m;2
2;Viktorov;m;2
2;Vincent;m;2
2;Willem;m;2
2;Willy;m;2
2;Abigail;w;1
2;Adelia;w;1
2;Ahsen;w;1
2;Aino;w;1
2;Alexandra;w;1
2;Alya;w;1
2;Amal;w;1
2;Amy;w;1
2;Ana;w;1
2;Angelina;w;1
2;Anita;w;1
2;Annabelle;w;1
2;Annalena;w;1
2;Anni;w;1
2;Arya;w;1
2;Asiya;w;1
2;Asya;w;1
2;Aya;w;1
2;Adem;m;1
2;Ayat;w;1
2;Adnan;m;1
2;Ayda;w;1
2;Agit;m;1
2;Batoul;w;1
2;Alan;m;1
2;Bayan;w;1
2;Aleksander;m;1
2;Camilla;w;1
2;Alessio;m;1
2;Catalina;w;1
2;Alparslan;m;1
2;Chiara;w;1
2;Alperen;m;1
2;Chloe;w;1
2;Amar;m;1
2;Cosima;w;1
2;Amaru;m;1
2;Darina;w;1
2;Amédée;m;1
2;Dünya;w;1
2;Anis;m;1
2;Elara;w;1
2;Ares;m;1
2;Eleanor;w;1
2;Ari;m;1
2;Eliana;w;1
2;Ata;m;1
2;Eline;w;1
2;Aurelius;m;1
2;Elisabeth;w;1
2;Bastian;m;1
2;Elissa;w;1
2;Berat;m;1
2;Ellis;w;1
2;Bernardo;m;1
2;Emelie;w;1
2;Bilal;m;1
2;Emilie;w;1
2;Bo;m;1
2;Enissa;w;1
2;Burak;m;1
2;Erva;w;1
2;Bünyamin;m;1
2;Esmanur;w;1
2;Casper;m;1
2;Esra;w;1
2;Cem;m;1
2;Esther;w;1
2;Conner;m;1
2;Evi;w;1
2;Damjan;m;1
2;Fatma;w;1
2;Dan;m;1
2;Felicia;w;1
2;Denis;m;1
2;Felicitas;w;1
2;Deniz;m;1
2;Fiona;w;1
2;Denny;m;1
2;Freya;w;1
2;Devran;m;1
2;Freyja;w;1
2;Diego;m;1
2;Friederike;w;1
2;Dorian;m;1
2;Fritzi;w;1
2;Eddie;m;1
2;Georgina;w;1
2;Efe;m;1
2;Giulia;w;1
2;Elia;m;1
2;Hailey;w;1
2;Elliot;m;1
2;Halima;w;1
2;Eray;m;1
2;Hana;w;1
2;Eymen;m;1
2;Hedda;w;1
2;Fabian;m;1
2;Ilaria;w;1
2;Fedor;m;1
2;Ileyna;w;1
2;Felipe;m;1
2;Iman;w;1
2;Finley;m;1
2;Inga;w;1
2;Franz;m;1
2;Isabel;w;1
2;Fridolin;m;1
2;Isobel;w;1
2;Félix;m;1
2;Jamila;w;1
2;Gael;m;1
2;Jette;w;1
2;Gregor;m;1
2;Jolie;w;1
2;Hanno;m;1
2;Jolina;w;1
2;Harun;m;1
2;Jonna;w;1
2;Harvey;m;1
2;Judy;w;1
2;Hassan;m;1
2;Julie;w;1
2;Haydar;m;1
2;June;w;1
2;Hugo;m;1
2;Karlotta;w;1
2;Ilija;m;1
2;Katelyn;w;1
2;Ismael;m;1
2;Kiana;w;1
2;Ivan;m;1
2;Kiara;w;1
2;Jad;m;1
2;Käthe;w;1
2;Jakub;m;1
2;Laila;w;1
2;James;m;1
2;Lanea;w;1
2;Jano;m;1
2;Larin;w;1
2;Jason;m;1
2;Laya;w;1
2;Jawad;m;1
2;Leen;w;1
2;Jayden;m;1
2;Leonora;w;1
2;Jelle;m;1
2;Leonore;w;1
2;Joel;m;1
2;Lien;w;1
2;Jonne;m;1
2;Lilas;w;1
2;Joris;m;1
2;Lili;w;1
2;Joscha;m;1
2;Liliana;w;1
2;Joschua;m;1
2;Liljana;w;1
2;Josef;m;1
2;Lilo;w;1
2;Jovan;m;1
2;Lilou;w;1
2;Jurek;m;1
2;Linnea;w;1
2;Kalle;m;1
2;Lisbeth;w;1
2;Karam;m;1
2;Lorin;w;1
2;Khalil;m;1
2;Lotte;w;1
2;Kinan;m;1
2;Louann;w;1
2;Konrad;m;1
2;Lya;w;1
2;Kuno;m;1
2;Maila;w;1
2;Kurt;m;1
2;Maite;w;1
2;Kuzey;m;1
2;Malea;w;1
2;Laith;m;1
2;Maliah;w;1
2;Lando;m;1
2;Malin;w;1
2;Lars;m;1
2;Manessa;w;1
2;Lazar;m;1
2;Margot;w;1
2;Leander;m;1
2;Marianna;w;1
2;Lenn;m;1
2;Mariella;w;1
2;Lennox;m;1
2;Marielle;w;1
2;Leonhard;m;1
2;Marta;w;1
2;Leonidas;m;1
2;Masal;w;1
2;Leopold;m;1
2;Mascha;w;1
2;Lew;m;1
2;Mavi;w;1
2;Lino;m;1
2;Mayla;w;1
2;Lion;m;1
2;Melia;w;1
2;Lorenzo;m;1
2;Milana;w;1
2;Léo;m;1
2;Milica;w;1
2;Mahdi;m;1
2;Milina;w;1
2;Mahmoud;m;1
2;Millie;w;1
2;Mahmut;m;1
2;Minu;w;1
2;Manoah;m;1
2;Mirjam;w;1
2;Marcel;m;1
2;Natalia;w;1
2;Marvin;m;1
2;Naya;w;1
2;Matthias;m;1
2;Neela;w;1
2;Maximilio;m;1
2;Nefes;w;1
2;Merdan;m;1
2;Nella;w;1
2;Michael;m;1
2;Neva;w;1
2;Miko;m;1
2;Nicole;w;1
2;Milad;m;1
2;Nola;w;1
2;Miles;m;1
2;Palina;w;1
2;Mirkan;m;1
2;Polly;w;1
2;Mohamad;m;1
2;Rayan;w;1
2;Momo;m;1
2;Reyyan;w;1
2;Nadir;m;1
2;Rhea;w;1
2;Navid;m;1
2;Rima;w;1
2;Niko;m;1
2;Rubi;w;1
2;Nikolaos;m;1
2;Rubina;w;1
2;Nima;m;1
2;Ruby;w;1
2;Nino;m;1
2;Runa;w;1
2;Noan;m;1
2;Salome;w;1
2;Nouri;m;1
2;Selma;w;1
2;Nuno;m;1
2;Shirin;w;1
2;Otis;m;1
2;Sidra;w;1
2;Philip;m;1
2;Soraya;w;1
2;Phillip;m;1
2;Suri;w;1
2;Piet;m;1
2;Tabea;w;1
2;Rami;m;1
2;Talya;w;1
2;Rio;m;1
2;Tarja;w;1
2;Robert;m;1
2;Tessa;w;1
2;Salih;m;1
2;Tiana;w;1
2;Sam;m;1
2;Vera;w;1
2;Samu;m;1
2;Veronika;w;1
2;Semih;m;1
2;Vida;w;1
2;Stefan;m;1
2;Viola;w;1
2;Tahir;m;1
2;Vivien;w;1
2;Teodor;m;1
2;Wanda;w;1
2;Thiago;m;1
2;Yara;w;1
2;Thies;m;1
2;Yaren;w;1
2;Thilo;m;1
2;Ylva;w;1
2;Thore;m;1
2;Zainab;w;1
2;Titus;m;1
